job_id,iteration,m,total_migration,pop,numClusters,mutation_rate,recombination_rate,pi_loss,fst_loss,ld_loss,ibd_loss,dxy_loss,genrel_loss,fc_loss
7,3,0.0004238221770592743,0.19646108672301685,24938.658213769413,3.0,5.8e-07,1.02e-06,0.021846150936785103,0.009935367759131735,0.009952447371997757,0.007914779538634094,0.00018241087253690342,4.4038755026610766e-05,0.0030349700088889014
7,4,0.00020509850617791875,0.00486340888836656,20921.64045294312,3.0,5.8e-07,1.02e-06,0.05076390560209395,0.052605306352117694,0.004511922906101991,0.005955633311878262,0.00016625692342017611,5.554635343445511e-05,0.004063510837777784
8,0,1.897762993085104e-05,0.11894226462366765,13379.73867583851,3.0,5.8e-07,1.02e-06,0.028131577515469824,0.005768106682441807,0.008679464222434182,0.0005076951361956653,0.00013874963621415736,2.9481013132494208e-05,0.006358126143333351
8,1,0.00010899321106621455,0.10821391679343544,16636.177629142334,1.0,5.8e-07,1.02e-06,0.020823276649401187,0.005764110612196722,0.009394530952834441,0.0024791828560458175,0.0002751089087925285,3.136489899634896e-05,0.006150084329999986
8,2,0.00010494429311172999,0.18551612321541008,11160.2054298203,3.0,5.8e-07,1.02e-06,0.02032643697767213,0.006901324589537493,0.009048310143651846,0.004161967955011841,0.0001702942083523308,4.1793722945604495e-05,0.007317560590000008
8,3,5.049793953204053e-05,0.0049971089189768435,22707.804780613533,1.0,5.8e-07,1.02e-06,0.02884949684215377,0.016763623653863555,0.007484813523382173,0.0009691125538008392,0.000309831105703336,2.5776704647735867e-05,0.0016233203061110923
8,4,2.4572088034499403e-05,0.23006518726165695,7046.0472704594595,1.0,5.8e-07,1.02e-06,0.021126596480858555,0.005986951251031128,0.009753658561120227,0.0005067275537921806,0.0002759206713313375,3.1117727382773114e-05,0.003318401959444453
9,0,0.00021943306678036276,0.029106214266985096,14126.164195407602,2.0,5.8e-07,1.02e-06,0.02412029442883708,0.017787669816162057,0.007733627384397933,0.008682340042417433,0.00020114368249137028,5.993393260469008e-05,0.0074161931716666685
9,1,2.6099464432326898e-05,0.17102287409638625,3075.2920645153367,3.0,5.8e-07,1.02e-06,0.031120425404750587,0.008861302734409604,0.004485840310561737,0.0004888767723655398,0.0004512820919373686,1.797211766057393e-05,0.012618827876111113
9,2,0.00017357907195737903,0.18118895843676888,17743.271892974386,3.0,5.8e-07,1.02e-06,0.028247022262782407,0.010109159463655938,0.01013646814938965,0.008738233456365912,0.0003691837420168541,5.490255866157336e-05,0.0025588480799999813
9,3,0.00018446932941847737,0.10385581663897167,8090.0777106150335,3.0,5.8e-07,1.02e-06,0.033698908207479394,0.02118356061108052,0.0072621014000454195,0.01893946016663522,0.00023753052965226615,0.00017683184838124095,0.007334280281666675
9,4,0.0002984183367548341,0.09758481993761078,10690.495843272987,3.0,5.8e-07,1.02e-06,0.029130374567033226,0.02037790906336151,0.007240014834480768,0.017069137455714995,0.00017213549705987486,0.00013706340564389495,0.005373657686111116
10,0,1.8832503474439855e-05,0.07272068444895075,6053.303335699482,1.0,5.8e-07,1.02e-06,0.02088384209398531,0.00618516571384855,0.00843920922238462,0.0005096270280977683,0.00023146671283496046,2.7160990561590463e-05,0.003979567673888892
10,1,1.6466836927091183e-05,0.11269911605087989,24144.87615405668,1.0,5.8e-07,1.02e-06,0.024784476402944317,0.006120136485665491,0.009625350542922797,0.0005112156840152782,0.00014390612943270244,3.2297763651696355e-05,0.0018337630972222185
10,2,5.796068991933308e-05,0.13431556593032773,23872.667462794965,1.0,5.8e-07,1.02e-06,0.021135144686506905,0.0060919044073070696,0.010176609960981233,0.0005180205473130488,0.00019670791573260906,3.225137351078054e-05,0.0029194686555555627
10,3,0.0005734240749254495,0.27095352994978994,24125.75471546666,1.0,5.8e-07,1.02e-06,0.020604253582825707,0.007378326036839203,0.010001136277304847,0.004942810161106019,0.00024306812601585466,3.256715923882802e-05,0.0011953392055555345
10,4,0.00035978372390856885,0.28086349755849405,6857.854969449168,1.0,5.8e-07,1.02e-06,0.03328083631412625,0.01550805567926194,0.008738347641123441,0.015809190553151234,0.00037791461861818405,0.00014257743633843821,0.0023533842088888784
11,0,0.00012099914089266368,0.24786680966678223,23061.292044270085,1.0,5.8e-07,1.02e-06,0.028536828546746603,0.005887676323403074,0.009509222253693755,0.0015459248776415193,0.00013807848501374493,3.2001503716329885e-05,0.0032332077527777864
11,1,0.00014064586593766617,0.0032944092334326147,9341.806233791704,2.0,5.8e-07,1.02e-06,0.11421537708620828,0.10339638414720083,0.008761803499736409,0.006187142084854943,0.00025102217401416137,0.00016158982180643309,0.005326554988333329
11,2,0.00018215573763066597,0.2307209857143792,19461.92662950762,1.0,5.8e-07,1.02e-06,0.020011938695923825,0.006679011521639092,0.010369332897585978,0.003989726063780754,0.0002017966370322336,3.2288638046829116e-05,0.0027394641272222298
11,3,4.8379674923106714e-05,0.21589870535684139,3808.79585013438,1.0,5.8e-07,1.02e-06,0.02099098010521716,0.0055803156028374585,0.00781943024350891,0.0005873979531525683,0.00024195835784690542,2.7797759833664007e-05,0.004060104623333338
11,4,0.00037065871645451497,0.24741886771396798,24886.370604622694,3.0,5.8e-07,1.02e-06,0.021758625142625988,0.009074894693416586,0.01005448643355117,0.007336483639812631,0.00022240815064696395,4.197652560560594e-05,0.004194417032222231
12,0,0.00010529992847911549,0.18903734395178082,16280.992536053405,2.0,5.8e-07,1.02e-06,0.02211853633619625,0.005853390461596708,0.009066848513444354,0.0028123962244447956,0.00033466358213211396,3.158799339996466e-05,0.0038760149661111326
12,1,0.00034282627568079044,0.04456630315291321,4612.901225801716,3.0,5.8e-07,1.02e-06,0.10005534801023692,0.06666552702492869,0.00556303556565066,0.042382317168194204,0.0005048151621303995,0.0005952596861584708,0.009465935867222247
12,2,7.400558290518016e-05,0.0031782588595554375,10879.448638822845,1.0,5.8e-07,1.02e-06,0.05198486797540861,0.04910473092744002,0.004183759172622637,0.0017155243466938491,0.00020403149146876472,3.826684064390289e-05,0.004003777561666658
12,3,1.2734127721702135e-05,0.27118598458974935,19117.543849240523,2.0,5.8e-07,1.02e-06,0.021205950467868297,0.006226355657828051,0.010647862770068657,0.0005050841281543595,0.00019494306369801924,3.2123380987197815e-05,0.0038617542099999985
