ind_a,ind_b,site_a,site_b,within_site,n_hethet,n_opphom,n_het_a,n_het_b,kinship,degree
S51,S444,Alsum59-2023,Wedekind_3-2023,0,2004299,3294095,7575481,7291631,-0.308324,unrelated
S51,S445,Alsum59-2023,Wedekind_3-2023,0,2115722,3283703,7575481,7860728,-0.288392,unrelated
S51,S446,Alsum59-2023,Wedekind_3-2023,0,1983000,3533024,7575481,7648040,-0.333894,unrelated
S51,S447,Alsum59-2023,Wedekind_3-2023,0,2041695,3388665,7575481,7678231,-0.310458,unrelated
S51,S448,Alsum59-2023,Wedekind_3-2023,0,1934527,3533207,7575481,7296097,-0.345080,unrelated
S51,S474,Alsum59-2023,Airport04-2023,0,2064854,3429296,7575481,7804708,-0.311683,unrelated
S51,S475,Alsum59-2023,Airport04-2023,0,2161012,3168962,7575481,8082784,-0.266754,unrelated
S51,S476,Alsum59-2023,Airport04-2023,0,2030275,3466439,7575481,7482884,-0.325573,unrelated
S51,S477,Alsum59-2023,Airport04-2023,0,2025482,3341678,7575481,7485865,-0.309260,unrelated
S51,S478,Alsum59-2023,Airport04-2023,0,2024146,3306915,7575481,7652969,-0.301389,unrelated
S51,S479,Alsum59-2023,Airport04-2023,0,1985434,3275860,7575481,7412292,-0.304667,unrelated
S51,S480,Alsum59-2023,Airport04-2023,0,1849267,3580174,7575481,6986357,-0.364726,unrelated
S58,S59,Arlington-2023,Arlington-2023,1,1996872,3336982,7652045,7062874,-0.317847,unrelated
S58,S60,Arlington-2023,Arlington-2023,1,2048814,3283727,7652045,7568897,-0.296870,unrelated
S58,S61,Arlington-2023,Arlington-2023,1,2079188,3264105,7652045,7707594,-0.289657,unrelated
S58,S62,Arlington-2023,Arlington-2023,1,2063687,3330539,7652045,7384548,-0.305747,unrelated
S58,S63,Arlington-2023,Arlington-2023,1,2118084,3399678,7652045,7844966,-0.302076,unrelated
S58,S64,Arlington-2023,Arlington-2023,1,2010709,3398346,7652045,7466015,-0.316574,unrelated
S58,S77,Arlington-2023,C5-2023,0,2124089,3284591,7652045,7866137,-0.286444,unrelated
S58,S78,Arlington-2023,C5-2023,0,1924263,3390840,7652045,7194609,-0.327173,unrelated
S58,S79,Arlington-2023,C5-2023,0,2117832,3252481,7652045,7781078,-0.284267,unrelated
S58,S80,Arlington-2023,C5-2023,0,2109848,3307717,7652045,7723029,-0.293045,unrelated
S58,S81,Arlington-2023,C5-2023,0,2031772,3560744,7652045,7557553,-0.334638,unrelated
S58,S82,Arlington-2023,C5-2023,0,2026727,3354298,7652045,7539134,-0.308197,unrelated
S58,S83,Arlington-2023,C5-2023,0,2035709,3312499,7652045,7418769,-0.304515,unrelated
S58,S109,Arlington-2023,C44-L15-2023,0,1979049,3444328,7652045,7182952,-0.330948,unrelated
S58,S110,Arlington-2023,C44-L15-2023,0,2054613,3339761,7652045,7579950,-0.303631,unrelated
S58,S111,Arlington-2023,C44-L15-2023,0,2138095,3252818,7652045,8035390,-0.278410,unrelated
S58,S112,Arlington-2023,C44-L15-2023,0,2085617,3285385,7652045,7532210,-0.295382,unrelated
S58,S113,Arlington-2023,C44-L15-2023,0,1960396,3360142,7652045,7281389,-0.318740,unrelated
S58,S114,Arlington-2023,C44-L15-2023,0,2026522,3363562,7652045,7409290,-0.312097,unrelated
S58,S115,Arlington-2023,C44-L15-2023,0,2144955,3252575,7652045,7776122,-0.282613,unrelated
S58,S133,Arlington-2023,Aartz-2023,0,2023428,3389387,7652045,7481338,-0.314229,unrelated
S58,S134,Arlington-2023,Aartz-2023,0,1868973,3594573,7652045,7342694,-0.354803,unrelated
S58,S135,Arlington-2023,Aartz-2023,0,1966246,3446879,7652045,7171059,-0.332421,unrelated
S58,S136,Arlington-2023,Aartz-2023,0,2103908,3280665,7652045,7775212,-0.288932,unrelated
S58,S137,Arlington-2023,Aartz-2023,0,2059427,3292767,7652045,7535158,-0.298021,unrelated
S58,S145,Arlington-2023,XMASBig-2023,0,2062093,3348424,7652045,7857668,-0.298829,unrelated
S58,S146,Arlington-2023,XMASBig-2023,0,2024227,3386417,7652045,7511950,-0.313150,unrelated
S58,S147,Arlington-2023,XMASBig-2023,0,2068403,3325491,7652045,7708191,-0.298340,unrelated
S58,S148,Arlington-2023,XMASBig-2023,0,2175818,3196356,7652045,7944143,-0.270380,unrelated
S58,S149,Arlington-2023,XMASBig-2023,0,2038663,3375316,7652045,7327686,-0.314556,unrelated
S58,S167,Arlington-2023,GarrisonNE-2023,0,2021062,3388328,7652045,7689066,-0.309990,unrelated
S58,S168,Arlington-2023,GarrisonNE-2023,0,2026005,3353517,7652045,7345950,-0.312110,unrelated
S58,S169,Arlington-2023,GarrisonNE-2023,0,2120945,3246876,7652045,7604273,-0.286623,unrelated
S58,S170,Arlington-2023,GarrisonNE-2023,0,2033960,3339585,7652045,7764576,-0.301312,unrelated
S58,S171,Arlington-2023,GarrisonNE-2023,0,2078162,3375241,7652045,7653982,-0.305260,unrelated
S58,S172,Arlington-2023,GarrisonNE-2023,0,2024614,3223629,7652045,7231927,-0.297141,unrelated
S58,S173,Arlington-2023,GarrisonNE-2023,0,2037941,3182792,7652045,7337001,-0.288720,unrelated
S58,S185,Arlington-2023,H10-2023,0,2063634,3262046,7652045,7318923,-0.297941,unrelated
S58,S186,Arlington-2023,H10-2023,0,2120415,3154083,7652045,7677072,-0.273189,unrelated
S58,S187,Arlington-2023,H10-2023,0,2126878,3181649,7652045,7514517,-0.279326,unrelated
S58,S188,Arlington-2023,H10-2023,0,1883155,3468017,7652045,7202055,-0.340167,unrelated
S58,S189,Arlington-2023,H10-2023,0,2225224,3083541,7652045,8104414,-0.250174,unrelated
S58,S190,Arlington-2023,H10-2023,0,2058522,3389649,7652045,7760518,-0.306294,unrelated
S58,S191,Arlington-2023,H10-2023,0,1988292,3426370,7652045,7306259,-0.325201,unrelated
S58,S206,Arlington-2023,H15-2023,0,2178805,3027478,7652045,7783850,-0.251113,unrelated
S58,S207,Arlington-2023,H15-2023,0,2061154,3381440,7652045,7707947,-0.306102,unrelated
S58,S208,Arlington-2023,H15-2023,0,2018314,3289834,7652045,7490866,-0.301220,unrelated
S58,S209,Arlington-2023,H15-2023,0,2043176,3342371,7652045,7723624,-0.301877,unrelated
S58,S210,Arlington-2023,H15-2023,0,2070200,3298520,7652045,7739257,-0.294117,unrelated
S58,S211,Arlington-2023,H15-2023,0,2003121,3387679,7652045,7405367,-0.316936,unrelated
S58,S212,Arlington-2023,H15-2023,0,835652,4535129,7652045,3113003,-0.764939,unrelated
S58,S219,Arlington-2023,H41-2023,0,2084807,3156270,7652045,7585961,-0.277447,unrelated
S58,S220,Arlington-2023,H41-2023,0,1982762,3226095,7652045,7179670,-0.301343,unrelated
S58,S221,Arlington-2023,H41-2023,0,43424,5685943,7652045,158911,-1.450330,unrelated
S58,S222,Arlington-2023,H41-2023,0,395776,5188721,7652045,1476333,-1.093476,unrelated
S58,S223,Arlington-2023,H41-2023,0,1050240,4241741,7652045,3926923,-0.641961,unrelated
S58,S224,Arlington-2023,H41-2023,0,2160462,3202775,7652045,7733862,-0.275908,unrelated
S58,S225,Arlington-2023,H41-2023,0,1942087,3440485,7652045,7293024,-0.330469,unrelated
S58,S250,Arlington-2023,H66-2023,0,2002302,3430794,7652045,7497400,-0.320757,unrelated
S58,S251,Arlington-2023,H66-2023,0,1961261,3503270,7652045,7298189,-0.337472,unrelated
S58,S252,Arlington-2023,H66-2023,0,2088155,3312919,7652045,7784671,-0.293954,unrelated
S58,S253,Arlington-2023,H66-2023,0,2116714,3344952,7652045,7828319,-0.295419,unrelated
S58,S254,Arlington-2023,H66-2023,0,2051999,3354615,7652045,7899268,-0.299475,unrelated
S58,S255,Arlington-2023,H66-2023,0,1670948,3708122,7652045,6261999,-0.412913,unrelated
S58,S256,Arlington-2023,H66-2023,0,1918426,3455294,7652045,7050507,-0.339544,unrelated
S58,S257,Arlington-2023,H66-2023,0,1948848,3395553,7652045,7226941,-0.325443,unrelated
S58,S258,Arlington-2023,H66-2023,0,1959588,3376611,7652045,7345804,-0.319621,unrelated
S58,S259,Arlington-2023,H66-2023,0,2113636,3288100,7652045,7685226,-0.290962,unrelated
S58,S260,Arlington-2023,H66-2023,0,2094984,3291860,7652045,7760564,-0.291238,unrelated
S58,S288,Arlington-2023,Du-2023,0,2104858,3247509,7652045,7781391,-0.284458,unrelated
S58,S289,Arlington-2023,Du-2023,0,2268847,3108104,7652045,8243626,-0.248329,unrelated
S58,S290,Arlington-2023,Du-2023,0,2275200,3041528,7652045,8328446,-0.238282,unrelated
S58,S291,Arlington-2023,Du-2023,0,2383658,3035444,7652045,8614604,-0.226674,unrelated
S58,S292,Arlington-2023,Du-2023,0,2498964,2912715,7652045,9175472,-0.197680,unrelated
S58,S293,Arlington-2023,Du-2023,0,2457860,2869239,7652045,9002064,-0.196986,unrelated
S58,S294,Arlington-2023,Du-2023,0,2234675,3123899,7652045,8280057,-0.251889,unrelated
S58,S312,Arlington-2023,OkrayGrosheks40-2023,0,2101089,3313983,7652045,7983456,-0.289526,unrelated
S58,S313,Arlington-2023,OkrayGrosheks40-2023,0,1962896,3392462,7652045,7465948,-0.318960,unrelated
S58,S314,Arlington-2023,OkrayGrosheks40-2023,0,2059199,3378241,7652045,7693326,-0.306104,unrelated
S58,S315,Arlington-2023,OkrayGrosheks40-2023,0,2203671,3226376,7652045,7911196,-0.273020,unrelated
S58,S316,Arlington-2023,OkrayGrosheks40-2023,0,2104640,3300341,7652045,7767507,-0.291581,unrelated
S58,S317,Arlington-2023,OkrayGrosheks40-2023,0,2186290,3177848,7652045,8428115,-0.259289,unrelated
S58,S318,Arlington-2023,OkrayGrosheks40-2023,0,1938716,3422427,7652045,7352916,-0.326968,unrelated
S58,S328,Arlington-2023,LaszSE-O14-2023,0,2095283,3325561,7652045,7746042,-0.295870,unrelated
S58,S329,Arlington-2023,LaszSE-O14-2023,0,1978661,3404831,7652045,7797235,-0.312701,unrelated
S58,S330,Arlington-2023,LaszSE-O14-2023,0,1953626,3404140,7652045,7462058,-0.321200,unrelated
S58,S331,Arlington-2023,LaszSE-O14-2023,0,2050426,3360544,7652045,7438819,-0.309503,unrelated
S58,S332,Arlington-2023,LaszSE-O14-2023,0,2266143,3131857,7652045,8314732,-0.250368,unrelated
S58,S370,Arlington-2023,BrikalskiPats-2023,0,1964320,3466016,7652045,7223088,-0.333961,unrelated
S58,S371,Arlington-2023,BrikalskiPats-2023,0,2064338,3320967,7652045,7850890,-0.295273,unrelated
S58,S372,Arlington-2023,BrikalskiPats-2023,0,2129348,3282344,7652045,7962119,-0.284059,unrelated
S58,S373,Arlington-2023,BrikalskiPats-2023,0,2056553,3319095,7652045,7688767,-0.298657,unrelated
S58,S374,Arlington-2023,BrikalskiPats-2023,0,2035748,3355082,7652045,7505467,-0.308389,unrelated
S58,S375,Arlington-2023,BrikalskiPats-2023,0,2090744,3286446,7652045,7610693,-0.293666,unrelated
S58,S376,Arlington-2023,BrikalskiPats-2023,0,1991118,3431970,7652045,7674386,-0.317936,unrelated
S58,S386,Arlington-2023,DaveBrilowski-2023,0,2043175,3314380,7652045,7581179,-0.301025,unrelated
S58,S387,Arlington-2023,DaveBrilowski-2023,0,2002060,3411778,7652045,7340180,-0.321600,unrelated
S58,S388,Arlington-2023,DaveBrilowski-2023,0,2058981,3319683,7652045,7711070,-0.298142,unrelated
S58,S389,Arlington-2023,DaveBrilowski-2023,0,2032778,3315707,7652045,7419012,-0.305130,unrelated
S58,S390,Arlington-2023,DaveBrilowski-2023,0,2088082,3321938,7652045,7664668,-0.297439,unrelated
S58,S391,Arlington-2023,DaveBrilowski-2023,0,2049224,3332100,7652045,7786721,-0.298921,unrelated
S58,S392,Arlington-2023,DaveBrilowski-2023,0,2056609,3330860,7652045,7941139,-0.295328,unrelated
S58,S418,Arlington-2023,Wysocki1129-2023,0,2070394,3306082,7652045,7606408,-0.297656,unrelated
S58,S419,Arlington-2023,Wysocki1129-2023,0,1899141,3485323,7652045,7110209,-0.343545,unrelated
S58,S420,Arlington-2023,Wysocki1129-2023,0,2152813,3249035,7652045,7733647,-0.282422,unrelated
S58,S421,Arlington-2023,Wysocki1129-2023,0,2116165,3245024,7652045,7799266,-0.283075,unrelated
S58,S422,Arlington-2023,Wysocki1129-2023,0,2096802,3563117,7652045,7735411,-0.326853,unrelated
S58,S423,Arlington-2023,Wysocki1129-2023,0,2102013,3274679,7652045,7838314,-0.287104,unrelated
S58,S424,Arlington-2023,Wysocki1129-2023,0,2012369,3378999,7652045,7581744,-0.311520,unrelated
S58,S442,Arlington-2023,Wedekind_3-2023,0,1723325,3577677,7652045,6337465,-0.388293,unrelated
S58,S443,Arlington-2023,Wedekind_3-2023,0,2047296,3314333,7652045,7460484,-0.303150,unrelated
S58,S444,Arlington-2023,Wedekind_3-2023,0,1949564,3339015,7652045,7291631,-0.316419,unrelated
S58,S445,Arlington-2023,Wedekind_3-2023,0,2055789,3337789,7652045,7860728,-0.297805,unrelated
S58,S446,Arlington-2023,Wedekind_3-2023,0,2030336,3363220,7652045,7648040,-0.306933,unrelated
S58,S447,Arlington-2023,Wedekind_3-2023,0,2070397,3326858,7652045,7678231,-0.298972,unrelated
S58,S448,Arlington-2023,Wedekind_3-2023,0,1936929,3430191,7652045,7296097,-0.329369,unrelated
S58,S474,Arlington-2023,Airport04-2023,0,2056731,3199544,7652045,7804708,-0.280936,unrelated
S58,S475,Arlington-2023,Airport04-2023,0,2252672,3095590,7652045,8082784,-0.250305,unrelated
S58,S476,Arlington-2023,Airport04-2023,0,2033859,3257211,7652045,7482884,-0.296041,unrelated
S58,S477,Arlington-2023,Airport04-2023,0,2012894,3295719,7652045,7485865,-0.302455,unrelated
S58,S478,Arlington-2023,Airport04-2023,0,2163625,3193544,7652045,7652969,-0.275953,unrelated
S58,S479,Arlington-2023,Airport04-2023,0,2015680,3214117,7652045,7412292,-0.292914,unrelated
S58,S480,Arlington-2023,Airport04-2023,0,1865320,3477223,7652045,6986357,-0.347656,unrelated
S59,S60,Arlington-2023,Arlington-2023,1,1885072,3498928,7062874,7568897,-0.349430,unrelated
S59,S61,Arlington-2023,Arlington-2023,1,1956404,3340464,7062874,7707594,-0.319863,unrelated
S59,S62,Arlington-2023,Arlington-2023,1,1968317,3592978,7062874,7384548,-0.361147,unrelated
S59,S63,Arlington-2023,Arlington-2023,1,2057640,3547419,7062874,7844966,-0.337889,unrelated
S59,S64,Arlington-2023,Arlington-2023,1,1964453,3523424,7062874,7466015,-0.349813,unrelated
S59,S77,Arlington-2023,C5-2023,0,1944704,3481652,7062874,7866137,-0.336164,unrelated
S59,S78,Arlington-2023,C5-2023,0,1786458,3557319,7062874,7194609,-0.373711,unrelated
S59,S79,Arlington-2023,C5-2023,0,1974493,3345813,7062874,7781078,-0.317781,unrelated
S59,S80,Arlington-2023,C5-2023,0,1955123,3510264,7062874,7723029,-0.342583,unrelated
S59,S81,Arlington-2023,C5-2023,0,1894251,3720673,7062874,7557553,-0.379407,unrelated
S59,S82,Arlington-2023,C5-2023,0,1904661,3467352,7062874,7539134,-0.344476,unrelated
S59,S83,Arlington-2023,C5-2023,0,1865198,3456639,7062874,7418769,-0.348585,unrelated
S59,S109,Arlington-2023,C44-L15-2023,0,1874595,3634014,7062874,7182952,-0.378597,unrelated
S59,S110,Arlington-2023,C44-L15-2023,0,1929047,3447339,7062874,7579950,-0.339117,unrelated
S59,S111,Arlington-2023,C44-L15-2023,0,2044022,3579884,7062874,8035390,-0.338830,unrelated
S59,S112,Arlington-2023,C44-L15-2023,0,1908351,3441116,7062874,7532210,-0.340792,unrelated
S59,S113,Arlington-2023,C44-L15-2023,0,1846884,3457333,7062874,7281389,-0.353297,unrelated
S59,S114,Arlington-2023,C44-L15-2023,0,1896304,3540087,7062874,7409290,-0.358196,unrelated
S59,S115,Arlington-2023,C44-L15-2023,0,1934024,3464400,7062874,7776122,-0.336598,unrelated
S59,S133,Arlington-2023,Aartz-2023,0,1842560,3554764,7062874,7481338,-0.362135,unrelated
S59,S134,Arlington-2023,Aartz-2023,0,1860548,3576592,7062874,7342694,-0.367402,unrelated
S59,S135,Arlington-2023,Aartz-2023,0,1874046,3618949,7062874,7171059,-0.376836,unrelated
S59,S136,Arlington-2023,Aartz-2023,0,1968586,3366812,7062874,7775212,-0.321136,unrelated
S59,S137,Arlington-2023,Aartz-2023,0,1905022,3444532,7062874,7535158,-0.341419,unrelated
S59,S145,Arlington-2023,XMASBig-2023,0,1944369,3490681,7062874,7857668,-0.337588,unrelated
S59,S146,Arlington-2023,XMASBig-2023,0,1896391,3632282,7062874,7511950,-0.368318,unrelated
S59,S147,Arlington-2023,XMASBig-2023,0,1948451,3439534,7062874,7708191,-0.333802,unrelated
S59,S148,Arlington-2023,XMASBig-2023,0,2062246,3488659,7062874,7944143,-0.327518,unrelated
S59,S149,Arlington-2023,XMASBig-2023,0,1932187,3596567,7062874,7327686,-0.365583,unrelated
S59,S167,Arlington-2023,GarrisonNE-2023,0,1963710,3560821,7062874,7689066,-0.349644,unrelated
S59,S168,Arlington-2023,GarrisonNE-2023,0,1930961,3539547,7062874,7345950,-0.357290,unrelated
S59,S169,Arlington-2023,GarrisonNE-2023,0,1905514,3517773,7062874,7604273,-0.349763,unrelated
S59,S170,Arlington-2023,GarrisonNE-2023,0,1887126,3485716,7062874,7764576,-0.342898,unrelated
S59,S171,Arlington-2023,GarrisonNE-2023,0,1984462,3607798,7062874,7653982,-0.355452,unrelated
S59,S172,Arlington-2023,GarrisonNE-2023,0,1898961,3405626,7062874,7231927,-0.343642,unrelated
S59,S173,Arlington-2023,GarrisonNE-2023,0,1858571,3295218,7062874,7337001,-0.328605,unrelated
S59,S185,Arlington-2023,H10-2023,0,1878183,3452023,7062874,7318923,-0.349460,unrelated
S59,S186,Arlington-2023,H10-2023,0,1936083,3394301,7062874,7677072,-0.329209,unrelated
S59,S187,Arlington-2023,H10-2023,0,1947369,3358085,7062874,7514517,-0.327137,unrelated
S59,S188,Arlington-2023,H10-2023,0,1833618,3710409,7062874,7202055,-0.391674,unrelated
S59,S189,Arlington-2023,H10-2023,0,2081655,3199300,7062874,8104414,-0.284622,unrelated
S59,S190,Arlington-2023,H10-2023,0,1922539,3539660,7062874,7760518,-0.347881,unrelated
S59,S191,Arlington-2023,H10-2023,0,1923450,3632571,7062874,7306259,-0.371748,unrelated
S59,S206,Arlington-2023,H15-2023,0,1974719,3215751,7062874,7783850,-0.300186,unrelated
S59,S207,Arlington-2023,H15-2023,0,1868704,3569011,7062874,7707947,-0.356738,unrelated
S59,S208,Arlington-2023,H15-2023,0,1847352,3479303,7062874,7490866,-0.351199,unrelated
S59,S209,Arlington-2023,H15-2023,0,1867161,3608816,7062874,7723624,-0.361848,unrelated
S59,S210,Arlington-2023,H15-2023,0,1923455,3343867,7062874,7739257,-0.321864,unrelated
S59,S211,Arlington-2023,H15-2023,0,1878034,3550259,7062874,7405367,-0.360962,unrelated
S59,S212,Arlington-2023,H15-2023,0,774469,4761102,7062874,3113003,-0.859654,unrelated
S59,S219,Arlington-2023,H41-2023,0,2005236,3380591,7062874,7585961,-0.324664,unrelated
S59,S220,Arlington-2023,H41-2023,0,1901674,3403381,7062874,7179670,-0.344397,unrelated
S59,S221,Arlington-2023,H41-2023,0,40130,5940259,7062874,158911,-1.639538,unrelated
S59,S222,Arlington-2023,H41-2023,0,363566,5420287,7062874,1476333,-1.226930,unrelated
S59,S223,Arlington-2023,H41-2023,0,948935,4436015,7062874,3926923,-0.720950,unrelated
S59,S224,Arlington-2023,H41-2023,0,1984513,3384863,7062874,7733862,-0.323397,unrelated
S59,S225,Arlington-2023,H41-2023,0,1898219,3571277,7062874,7293024,-0.365309,unrelated
S59,S250,Arlington-2023,H66-2023,0,1954094,3590431,7062874,7497400,-0.358975,unrelated
S59,S251,Arlington-2023,H66-2023,0,1876409,3660408,7062874,7298189,-0.379109,unrelated
S59,S252,Arlington-2023,H66-2023,0,1955640,3473902,7062874,7784671,-0.336228,unrelated
S59,S253,Arlington-2023,H66-2023,0,1942907,3480690,7062874,7828319,-0.337009,unrelated
S59,S254,Arlington-2023,H66-2023,0,1872079,3506460,7062874,7899268,-0.343590,unrelated
S59,S255,Arlington-2023,H66-2023,0,1529063,3918003,7062874,6261999,-0.473321,unrelated
S59,S256,Arlington-2023,H66-2023,0,1870497,3608811,7062874,7050507,-0.378869,unrelated
S59,S257,Arlington-2023,H66-2023,0,1859162,3664825,7062874,7226941,-0.382824,unrelated
S59,S258,Arlington-2023,H66-2023,0,1889055,3588726,7062874,7345804,-0.367029,unrelated
S59,S259,Arlington-2023,H66-2023,0,1903688,3454785,7062874,7685226,-0.339426,unrelated
S59,S260,Arlington-2023,H66-2023,0,1944948,3393452,7062874,7760564,-0.326642,unrelated
S59,S288,Arlington-2023,Du-2023,0,2022720,3475365,7062874,7781391,-0.331981,unrelated
S59,S289,Arlington-2023,Du-2023,0,2138081,3177609,7062874,8243626,-0.275513,unrelated
S59,S290,Arlington-2023,Du-2023,0,2095028,3198878,7062874,8328446,-0.279555,unrelated
S59,S291,Arlington-2023,Du-2023,0,2158844,3221364,7062874,8614604,-0.273251,unrelated
S59,S292,Arlington-2023,Du-2023,0,2346456,3050760,7062874,9175472,-0.231247,unrelated
S59,S293,Arlington-2023,Du-2023,0,2247730,3106715,7062874,9002064,-0.246854,unrelated
S59,S294,Arlington-2023,Du-2023,0,2062986,3189690,7062874,8280057,-0.281328,unrelated
S59,S312,Arlington-2023,OkrayGrosheks40-2023,0,1960941,3453584,7062874,7983456,-0.328733,unrelated
S59,S313,Arlington-2023,OkrayGrosheks40-2023,0,1898840,3544491,7062874,7465948,-0.357231,unrelated
S59,S314,Arlington-2023,OkrayGrosheks40-2023,0,1984638,3482659,7062874,7693326,-0.337531,unrelated
S59,S315,Arlington-2023,OkrayGrosheks40-2023,0,1995922,3426138,7062874,7911196,-0.324318,unrelated
S59,S316,Arlington-2023,OkrayGrosheks40-2023,0,2008506,3540576,7062874,7767507,-0.342044,unrelated
S59,S317,Arlington-2023,OkrayGrosheks40-2023,0,1999424,3372490,7062874,8428115,-0.306343,unrelated
S59,S318,Arlington-2023,OkrayGrosheks40-2023,0,1864754,3678700,7062874,7352916,-0.381016,unrelated
S59,S328,Arlington-2023,LaszSE-O14-2023,0,2002304,3521379,7062874,7746042,-0.340366,unrelated
S59,S329,Arlington-2023,LaszSE-O14-2023,0,1948540,3534396,7062874,7797235,-0.344564,unrelated
S59,S330,Arlington-2023,LaszSE-O14-2023,0,1865269,3744132,7062874,7462058,-0.387127,unrelated
S59,S331,Arlington-2023,LaszSE-O14-2023,0,1881247,3570903,7062874,7438819,-0.362755,unrelated
S59,S332,Arlington-2023,LaszSE-O14-2023,0,2096165,3261275,7062874,8314732,-0.287846,unrelated
S59,S370,Arlington-2023,BrikalskiPats-2023,0,1878492,3636596,7062874,7223088,-0.377622,unrelated
S59,S371,Arlington-2023,BrikalskiPats-2023,0,1890214,3551428,7062874,7850890,-0.349519,unrelated
S59,S372,Arlington-2023,BrikalskiPats-2023,0,1966047,3447333,7062874,7962119,-0.328028,unrelated
S59,S373,Arlington-2023,BrikalskiPats-2023,0,1951349,3503569,7062874,7688767,-0.342727,unrelated
S59,S374,Arlington-2023,BrikalskiPats-2023,0,1865851,3530623,7062874,7505467,-0.356622,unrelated
S59,S375,Arlington-2023,BrikalskiPats-2023,0,1890933,3444946,7062874,7610693,-0.340678,unrelated
S59,S376,Arlington-2023,BrikalskiPats-2023,0,1907251,3600625,7062874,7674386,-0.359225,unrelated
S59,S386,Arlington-2023,DaveBrilowski-2023,0,1898206,3463642,7062874,7581179,-0.343421,unrelated
S59,S387,Arlington-2023,DaveBrilowski-2023,0,1896424,3639296,7062874,7340180,-0.373682,unrelated
S59,S388,Arlington-2023,DaveBrilowski-2023,0,1912614,3470803,7062874,7711070,-0.340396,unrelated
S59,S389,Arlington-2023,DaveBrilowski-2023,0,1954923,3663333,7062874,7419012,-0.370928,unrelated
S59,S390,Arlington-2023,DaveBrilowski-2023,0,1879888,3507547,7062874,7664668,-0.348680,unrelated
S59,S391,Arlington-2023,DaveBrilowski-2023,0,1908703,3483837,7062874,7786721,-0.340681,unrelated
S59,S392,Arlington-2023,DaveBrilowski-2023,0,1930513,3512159,7062874,7941139,-0.339496,unrelated
S59,S418,Arlington-2023,Wysocki1129-2023,0,1959119,3479965,7062874,7606408,-0.340904,unrelated
S59,S419,Arlington-2023,Wysocki1129-2023,0,1780901,3626752,7062874,7110209,-0.386127,unrelated
S59,S420,Arlington-2023,Wysocki1129-2023,0,1920289,3482679,7062874,7733647,-0.340963,unrelated
S59,S421,Arlington-2023,Wysocki1129-2023,0,1902745,3447331,7062874,7799266,-0.335881,unrelated
S59,S422,Arlington-2023,Wysocki1129-2023,0,1916170,3750683,7062874,7735411,-0.377422,unrelated
S59,S423,Arlington-2023,Wysocki1129-2023,0,1925409,3495164,7062874,7838314,-0.339900,unrelated
S59,S424,Arlington-2023,Wysocki1129-2023,0,1904503,3663345,7062874,7581744,-0.370251,unrelated
S59,S442,Arlington-2023,Wedekind_3-2023,0,1567178,3840691,7062874,6337465,-0.456272,unrelated
S59,S443,Arlington-2023,Wedekind_3-2023,0,1819194,3583896,7062874,7460484,-0.368276,unrelated
S59,S444,Arlington-2023,Wedekind_3-2023,0,1843038,3517673,7062874,7291631,-0.361720,unrelated
S59,S445,Arlington-2023,Wedekind_3-2023,0,1910016,3437272,7062874,7860728,-0.332663,unrelated
S59,S446,Arlington-2023,Wedekind_3-2023,0,1869378,3530584,7062874,7648040,-0.352921,unrelated
S59,S447,Arlington-2023,Wedekind_3-2023,0,1951481,3426226,7062874,7678231,-0.332470,unrelated
S59,S448,Arlington-2023,Wedekind_3-2023,0,1878709,3637250,7062874,7296097,-0.375778,unrelated
S59,S474,Arlington-2023,Airport04-2023,0,1935962,3400861,7062874,7804708,-0.327273,unrelated
S59,S475,Arlington-2023,Airport04-2023,0,2063735,3209468,7062874,8082784,-0.287554,unrelated
S59,S476,Arlington-2023,Airport04-2023,0,1890708,3411950,7062874,7482884,-0.339150,unrelated
S59,S477,Arlington-2023,Airport04-2023,0,1903759,3440523,7062874,7485865,-0.342111,unrelated
S59,S478,Arlington-2023,Airport04-2023,0,1995159,3347802,7062874,7652969,-0.319414,unrelated
S59,S479,Arlington-2023,Airport04-2023,0,1874064,3390634,7062874,7412292,-0.339008,unrelated
S59,S480,Arlington-2023,Airport04-2023,0,1822456,3612063,7062874,6986357,-0.384482,unrelated
S60,S61,Arlington-2023,Arlington-2023,1,2120043,3229351,7568897,7707594,-0.284009,unrelated
S60,S62,Arlington-2023,Arlington-2023,1,1977217,3430663,7568897,7384548,-0.326621,unrelated
S60,S63,Arlington-2023,Arlington-2023,1,2036796,3428585,7568897,7844966,-0.312730,unrelated
S60,S64,Arlington-2023,Arlington-2023,1,2014243,3412292,7568897,7466015,-0.319945,unrelated
S60,S77,Arlington-2023,C5-2023,0,2084999,3350043,7568897,7866137,-0.299001,unrelated
S60,S78,Arlington-2023,C5-2023,0,1955391,3406772,7568897,7194609,-0.329065,unrelated
S60,S79,Arlington-2023,C5-2023,0,2065238,3297580,7568897,7781078,-0.295109,unrelated
S60,S80,Arlington-2023,C5-2023,0,2101949,3301967,7568897,7723029,-0.294403,unrelated
S60,S81,Arlington-2023,C5-2023,0,2011618,3537394,7568897,7557553,-0.334723,unrelated
S60,S82,Arlington-2023,C5-2023,0,2109529,3257873,7568897,7539134,-0.291647,unrelated
S60,S83,Arlington-2023,C5-2023,0,2011726,3492204,7568897,7418769,-0.331785,unrelated
S60,S109,Arlington-2023,C44-L15-2023,0,1894759,3574385,7568897,7182952,-0.356159,unrelated
