ind_a,ind_b,site_a,site_b,within_site,n_hethet,n_opphom,n_het_a,n_het_b,kinship,degree
S7,S67,Alsum18-2019,Arlington-2019,0,2056735,3365688,7637043,7545213,-0.307902,unrelated
S7,S68,Alsum18-2019,Arlington-2019,0,2115534,3244436,7637043,7622727,-0.286593,unrelated
S7,S69,Alsum18-2019,Arlington-2019,0,1932992,3580932,7637043,7036507,-0.356347,unrelated
S7,S70,Alsum18-2019,Arlington-2019,0,2057188,3282658,7637043,7500795,-0.297805,unrelated
S7,S71,Alsum18-2019,Arlington-2019,0,2018925,3322542,7637043,7545169,-0.304709,unrelated
S7,S72,Alsum18-2019,Arlington-2019,0,2134338,3293207,7637043,8036250,-0.284055,unrelated
S7,S93,Alsum18-2019,ColomaBonus4-2019,0,1913813,3741162,7637043,6925377,-0.382389,unrelated
S7,S94,Alsum18-2019,ColomaBonus4-2019,0,2181730,3366327,7637043,8067681,-0.289781,unrelated
S7,S95,Alsum18-2019,ColomaBonus4-2019,0,2100564,3405294,7637043,7706268,-0.306976,unrelated
S7,S96,Alsum18-2019,ColomaBonus4-2019,0,2128560,3333001,7637043,7988131,-0.290393,unrelated
S7,S97,Alsum18-2019,ColomaBonus4-2019,0,1924353,3572406,7637043,7124061,-0.353663,unrelated
S7,S98,Alsum18-2019,ColomaBonus4-2019,0,2005787,3581027,7637043,7184607,-0.347888,unrelated
S7,S99,Alsum18-2019,ColomaBonus4-2019,0,2034586,3574195,7637043,7162781,-0.345531,unrelated
S7,S101,Alsum18-2019,ColomaBonus-2019,0,2025667,3482619,7637043,7446230,-0.327487,unrelated
S7,S102,Alsum18-2019,ColomaBonus-2019,0,1992507,3649409,7637043,7157304,-0.358672,unrelated
S7,S103,Alsum18-2019,ColomaBonus-2019,0,2134494,3461439,7637043,7993686,-0.306344,unrelated
S7,S104,Alsum18-2019,ColomaBonus-2019,0,2250864,3246575,7637043,8432743,-0.263991,unrelated
S7,S105,Alsum18-2019,ColomaBonus-2019,0,2064382,3417736,7637043,7922986,-0.306625,unrelated
S7,S106,Alsum18-2019,ColomaBonus-2019,0,1987313,3565093,7637043,7305326,-0.344181,unrelated
S7,S107,Alsum18-2019,ColomaBonus-2019,0,2014630,3423825,7637043,7641841,-0.316320,unrelated
S7,S125,Alsum18-2019,ColomaLyons-2019,0,2149272,3172503,7637043,8018900,-0.267996,unrelated
S7,S126,Alsum18-2019,ColomaLyons-2019,0,2091373,3354295,7637043,7690253,-0.301241,unrelated
S7,S127,Alsum18-2019,ColomaLyons-2019,0,2026317,3470771,7637043,7481050,-0.325122,unrelated
S7,S128,Alsum18-2019,ColomaLyons-2019,0,2043969,3557036,7637043,7740149,-0.329716,unrelated
S7,S129,Alsum18-2019,ColomaLyons-2019,0,2080016,3319947,7637043,7617129,-0.298927,unrelated
S7,S130,Alsum18-2019,ColomaLyons-2019,0,2086775,3531373,7637043,7474077,-0.329292,unrelated
S7,S131,Alsum18-2019,ColomaLyons-2019,0,2078547,3518775,7637043,7362681,-0.330606,unrelated
S7,S139,Alsum18-2019,XMASBig-2019,0,2024054,3470570,7637043,7410585,-0.326768,unrelated
S7,S140,Alsum18-2019,XMASBig-2019,0,2101301,3339991,7637043,7814276,-0.296329,unrelated
S7,S141,Alsum18-2019,XMASBig-2019,0,2056503,3384873,7637043,7717407,-0.306963,unrelated
S7,S142,Alsum18-2019,XMASBig-2019,0,2191392,3426924,7637043,7766337,-0.302690,unrelated
S7,S143,Alsum18-2019,XMASBig-2019,0,1953810,3481925,7637043,7252463,-0.336481,unrelated
S7,S159,Alsum18-2019,OkrayGarrisonNE-2019,0,2083858,3605814,7637043,7368400,-0.341727,unrelated
S7,S160,Alsum18-2019,OkrayGarrisonNE-2019,0,2071277,3601478,7637043,7290941,-0.343762,unrelated
S7,S161,Alsum18-2019,OkrayGarrisonNE-2019,0,2028052,3440629,7637043,7377502,-0.323234,unrelated
S7,S162,Alsum18-2019,OkrayGarrisonNE-2019,0,2112395,3365598,7637043,7785671,-0.299480,unrelated
S7,S163,Alsum18-2019,OkrayGarrisonNE-2019,0,2069008,3405942,7637043,7709788,-0.309046,unrelated
S7,S164,Alsum18-2019,OkrayGarrisonNE-2019,0,2105858,3325324,7637043,7689846,-0.296524,unrelated
S7,S165,Alsum18-2019,OkrayGarrisonNE-2019,0,2011481,3499429,7637043,7611186,-0.327079,unrelated
S7,S296,Alsum18-2019,OkrayRobacks-2019,0,2106263,3365447,7637043,7691850,-0.301694,unrelated
S7,S297,Alsum18-2019,OkrayRobacks-2019,0,2008988,3579416,7637043,7677694,-0.336267,unrelated
S7,S298,Alsum18-2019,OkrayRobacks-2019,0,2098003,3391754,7637043,7378291,-0.312048,unrelated
S7,S299,Alsum18-2019,OkrayRobacks-2019,0,2062282,3434389,7637043,7556994,-0.316341,unrelated
S7,S300,Alsum18-2019,OkrayRobacks-2019,0,2054539,3283148,7637043,7420867,-0.299627,unrelated
S7,S301,Alsum18-2019,OkrayRobacks-2019,0,2158202,3315783,7637043,8080920,-0.284602,unrelated
S7,S302,Alsum18-2019,OkrayRobacks-2019,0,2353071,3066437,7637043,8536700,-0.233700,unrelated
S7,S304,Alsum18-2019,OkrayGrosheks40-2019,0,1923243,3442792,7637043,7154938,-0.335475,unrelated
S7,S305,Alsum18-2019,OkrayGrosheks40-2019,0,2223710,3397131,7637043,7779665,-0.296467,unrelated
S7,S306,Alsum18-2019,OkrayGrosheks40-2019,0,3141702,2303238,7637043,11601524,-0.076137,unrelated
S7,S307,Alsum18-2019,OkrayGrosheks40-2019,0,2058234,3431487,7637043,7144597,-0.325048,unrelated
S7,S308,Alsum18-2019,OkrayGrosheks40-2019,0,2102810,3396920,7637043,7750273,-0.304863,unrelated
S7,S309,Alsum18-2019,OkrayGrosheks40-2019,0,1976925,3415015,7637043,7235130,-0.326321,unrelated
S7,S310,Alsum18-2019,OkrayGrosheks40-2019,0,2085354,3330481,7637043,7262608,-0.307095,unrelated
S7,S340,Alsum18-2019,OkrayPFWiper-2019,0,2048341,3454281,7637043,7619222,-0.318572,unrelated
S7,S341,Alsum18-2019,OkrayPFWiper-2019,0,1966371,3500177,7637043,7557563,-0.331301,unrelated
S7,S342,Alsum18-2019,OkrayPFWiper-2019,0,1862699,3555272,7637043,7043704,-0.357464,unrelated
S7,S343,Alsum18-2019,OkrayPFWiper-2019,0,1989497,3451893,7637043,7375799,-0.327339,unrelated
S7,S344,Alsum18-2019,OkrayPFWiper-2019,0,1991129,3652148,7637043,7302502,-0.355644,unrelated
S7,S354,Alsum18-2019,PloverBrikalskiPats-2019,0,2021354,3504472,7637043,7677084,-0.325686,unrelated
S7,S355,Alsum18-2019,PloverBrikalskiPats-2019,0,2135757,3381482,7637043,7759982,-0.300526,unrelated
S7,S356,Alsum18-2019,PloverBrikalskiPats-2019,0,2105923,3507072,7637043,7738582,-0.319221,unrelated
S7,S357,Alsum18-2019,PloverBrikalskiPats-2019,0,2103235,3221812,7637043,7682544,-0.283323,unrelated
S7,S358,Alsum18-2019,PloverBrikalskiPats-2019,0,2140015,3476449,7637043,7701638,-0.313774,unrelated
S7,S359,Alsum18-2019,PloverBrikalskiPats-2019,0,2098526,3423217,7637043,7899720,-0.305592,unrelated
S7,S360,Alsum18-2019,PloverBrikalskiPats-2019,0,2119754,3305915,7637043,7905479,-0.289018,unrelated
S7,S378,Alsum18-2019,PloverDaveBrSE-2019,0,2051128,3406427,7637043,7709061,-0.310289,unrelated
S7,S379,Alsum18-2019,PloverDaveBrSE-2019,0,2115650,3507873,7637043,7674181,-0.320033,unrelated
S7,S380,Alsum18-2019,PloverDaveBrSE-2019,0,2116020,3446865,7637043,7619782,-0.313152,unrelated
S7,S381,Alsum18-2019,PloverDaveBrSE-2019,0,1986055,3661429,7637043,7357228,-0.355923,unrelated
S7,S382,Alsum18-2019,PloverDaveBrSE-2019,0,2048548,3383926,7637043,7450016,-0.312805,unrelated
S7,S383,Alsum18-2019,PloverDaveBrSE-2019,0,2144411,3310982,7637043,8100805,-0.284509,unrelated
S7,S384,Alsum18-2019,PloverDaveBrSE-2019,0,2228370,3293364,7637043,8223535,-0.274792,unrelated
S7,S402,Alsum18-2019,Wysocki1129-2019,0,2130337,3468379,7637043,7525165,-0.317000,unrelated
S7,S403,Alsum18-2019,Wysocki1129-2019,0,2123822,3529373,7637043,7520277,-0.325580,unrelated
S7,S404,Alsum18-2019,Wysocki1129-2019,0,2146295,3312046,7637043,7928168,-0.287680,unrelated
S7,S405,Alsum18-2019,Wysocki1129-2019,0,2072797,3354666,7637043,7761893,-0.301095,unrelated
S7,S406,Alsum18-2019,Wysocki1129-2019,0,2085843,3299944,7637043,7786192,-0.292678,unrelated
S7,S407,Alsum18-2019,Wysocki1129-2019,0,2079717,3384798,7637043,7717071,-0.305448,unrelated
S7,S408,Alsum18-2019,Wysocki1129-2019,0,2089179,3358398,7637043,7724063,-0.301255,unrelated
S7,S426,Alsum18-2019,Wysocki438-2019,0,2057926,3441041,7637043,7847102,-0.311555,unrelated
S7,S427,Alsum18-2019,Wysocki438-2019,0,2054989,3379223,7637043,7598529,-0.308715,unrelated
S7,S428,Alsum18-2019,Wysocki438-2019,0,1950799,3752064,7637043,7402753,-0.369242,unrelated
S7,S429,Alsum18-2019,Wysocki438-2019,0,2057388,3323507,7637043,7685399,-0.299536,unrelated
S7,S430,Alsum18-2019,Wysocki438-2019,0,2045461,3353219,7637043,7738169,-0.303149,unrelated
S7,S431,Alsum18-2019,Wysocki438-2019,0,2029870,3492520,7637043,7367342,-0.330248,unrelated
S7,S432,Alsum18-2019,Wysocki438-2019,0,2036937,3346820,7637043,7526561,-0.307097,unrelated
S7,S450,Alsum18-2019,Wysocki563-2019,0,2069383,3563969,7637043,7734101,-0.329094,unrelated
S7,S451,Alsum18-2019,Wysocki563-2019,0,2077610,3495671,7637043,7226898,-0.330581,unrelated
S7,S452,Alsum18-2019,Wysocki563-2019,0,2111934,3444114,7637043,7917168,-0.307074,unrelated
S7,S453,Alsum18-2019,Wysocki563-2019,0,2019103,3667419,7637043,7210686,-0.358017,unrelated
S7,S454,Alsum18-2019,Wysocki563-2019,0,2064801,3333974,7637043,7408884,-0.305940,unrelated
S7,S455,Alsum18-2019,Wysocki563-2019,0,1996838,3367974,7637043,7450078,-0.314116,unrelated
S7,S456,Alsum18-2019,Wysocki563-2019,0,1996146,3702204,7637043,7202383,-0.364452,unrelated
S7,S458,Alsum18-2019,Wysocki570-2019,0,2076468,3389866,7637043,7453203,-0.311676,unrelated
S7,S459,Alsum18-2019,Wysocki570-2019,0,2071685,3323544,7637043,7810498,-0.296190,unrelated
S7,S460,Alsum18-2019,Wysocki570-2019,0,2008230,3373016,7637043,7316303,-0.316839,unrelated
S7,S461,Alsum18-2019,Wysocki570-2019,0,2029659,3365830,7637043,7396301,-0.312771,unrelated
S7,S462,Alsum18-2019,Wysocki570-2019,0,2058664,3341926,7637043,7560523,-0.304337,unrelated
S7,S463,Alsum18-2019,Wysocki570-2019,0,1951105,3448753,7637043,7366427,-0.329684,unrelated
S7,S464,Alsum18-2019,Wysocki570-2019,0,1971297,3654548,7637043,7360662,-0.355908,unrelated
S29,S30,Alsum59-2019,Alsum59-2019,1,1889862,3573274,7329524,7014576,-0.366470,unrelated
S29,S31,Alsum59-2019,Alsum59-2019,1,1837043,3738808,7329524,6986552,-0.394003,unrelated
S29,S32,Alsum59-2019,Alsum59-2019,1,1221439,3970806,7329524,4933591,-0.547999,unrelated
S29,S33,Alsum59-2019,Alsum59-2019,1,1918084,3467064,7329524,7591187,-0.336180,unrelated
S29,S34,Alsum59-2019,Alsum59-2019,1,1881772,3454928,7329524,7475350,-0.339624,unrelated
S29,S35,Alsum59-2019,Alsum59-2019,1,2005735,3364487,7329524,7905307,-0.310029,unrelated
S29,S66,Alsum59-2019,Arlington-2019,0,1898310,3543502,7329524,7554876,-0.348599,unrelated
S29,S67,Alsum59-2019,Arlington-2019,0,1907511,3448597,7329524,7545213,-0.335447,unrelated
S29,S68,Alsum59-2019,Arlington-2019,0,1933888,3374988,7329524,7622727,-0.322098,unrelated
S29,S69,Alsum59-2019,Arlington-2019,0,1936553,3661214,7329524,7036507,-0.374903,unrelated
S29,S70,Alsum59-2019,Arlington-2019,0,1884190,3411349,7329524,7500795,-0.333001,unrelated
S29,S71,Alsum59-2019,Arlington-2019,0,2023213,3354532,7329524,7545169,-0.315022,unrelated
S29,S72,Alsum59-2019,Arlington-2019,0,2119190,3377912,7329524,8036250,-0.301751,unrelated
S29,S93,Alsum59-2019,ColomaBonus4-2019,0,1772835,3848467,7329524,6925377,-0.415583,unrelated
S29,S94,Alsum59-2019,ColomaBonus4-2019,0,2151800,3297633,7329524,8067681,-0.288589,unrelated
S29,S95,Alsum59-2019,ColomaBonus4-2019,0,1912240,3452758,7329524,7706268,-0.332093,unrelated
S29,S96,Alsum59-2019,ColomaBonus4-2019,0,1976384,3395785,7329524,7988131,-0.314355,unrelated
S29,S97,Alsum59-2019,ColomaBonus4-2019,0,1786674,3703767,7329524,7124061,-0.388890,unrelated
S29,S98,Alsum59-2019,ColomaBonus4-2019,0,1893740,3545724,7329524,7184607,-0.358114,unrelated
S29,S99,Alsum59-2019,ColomaBonus4-2019,0,1870926,3554668,7329524,7162781,-0.361461,unrelated
S29,S101,Alsum59-2019,ColomaBonus-2019,0,2018085,3614112,7329524,7446230,-0.352614,unrelated
S29,S102,Alsum59-2019,ColomaBonus-2019,0,1893099,3613808,7329524,7157304,-0.368232,unrelated
S29,S103,Alsum59-2019,ColomaBonus-2019,0,2091336,3503369,7329524,7993686,-0.320781,unrelated
S29,S104,Alsum59-2019,ColomaBonus-2019,0,2079970,3228223,7329524,8432743,-0.277655,unrelated
S29,S105,Alsum59-2019,ColomaBonus-2019,0,2065542,3375223,7329524,7922986,-0.307156,unrelated
S29,S106,Alsum59-2019,ColomaBonus-2019,0,1826703,3607091,7329524,7305326,-0.368127,unrelated
S29,S107,Alsum59-2019,ColomaBonus-2019,0,1915661,3456137,7329524,7641841,-0.333745,unrelated
S29,S125,Alsum59-2019,ColomaLyons-2019,0,2143174,3354811,7329524,8018900,-0.297519,unrelated
S29,S126,Alsum59-2019,ColomaLyons-2019,0,1960734,3283156,7329524,7690253,-0.306634,unrelated
S29,S127,Alsum59-2019,ColomaLyons-2019,0,1881247,3541610,7329524,7481050,-0.351234,unrelated
S29,S128,Alsum59-2019,ColomaLyons-2019,0,1915989,3519235,7329524,7740149,-0.339920,unrelated
S29,S129,Alsum59-2019,ColomaLyons-2019,0,1909865,3497219,7329524,7617129,-0.340181,unrelated
S29,S130,Alsum59-2019,ColomaLyons-2019,0,1929982,3564927,7329524,7474077,-0.351257,unrelated
S29,S131,Alsum59-2019,ColomaLyons-2019,0,1895123,3615588,7329524,7362681,-0.363189,unrelated
S29,S139,Alsum59-2019,XMASBig-2019,0,1925598,3408853,7329524,7410585,-0.331891,unrelated
S29,S140,Alsum59-2019,XMASBig-2019,0,1942578,3427819,7329524,7814276,-0.324427,unrelated
S29,S141,Alsum59-2019,XMASBig-2019,0,1916823,3508055,7329524,7717407,-0.338892,unrelated
S29,S142,Alsum59-2019,XMASBig-2019,0,2003436,3376507,7329524,7766337,-0.314628,unrelated
S29,S143,Alsum59-2019,XMASBig-2019,0,1881829,3433863,7329524,7252463,-0.341922,unrelated
S29,S159,Alsum59-2019,OkrayGarrisonNE-2019,0,1931347,3565085,7329524,7368400,-0.353711,unrelated
S29,S160,Alsum59-2019,OkrayGarrisonNE-2019,0,1930170,3641682,7329524,7290941,-0.366144,unrelated
S29,S161,Alsum59-2019,OkrayGarrisonNE-2019,0,1863563,3478284,7329524,7377502,-0.346297,unrelated
S29,S162,Alsum59-2019,OkrayGarrisonNE-2019,0,1922045,3449743,7329524,7785671,-0.329300,unrelated
S29,S163,Alsum59-2019,OkrayGarrisonNE-2019,0,1898189,3462104,7329524,7709788,-0.334192,unrelated
S29,S164,Alsum59-2019,OkrayGarrisonNE-2019,0,1904770,3511429,7329524,7689846,-0.340766,unrelated
S29,S165,Alsum59-2019,OkrayGarrisonNE-2019,0,1890093,3535152,7329524,7611186,-0.346718,unrelated
S29,S296,Alsum59-2019,OkrayRobacks-2019,0,1946071,3448021,7329524,7691850,-0.329529,unrelated
S29,S297,Alsum59-2019,OkrayRobacks-2019,0,1968374,3382668,7329524,7677694,-0.319644,unrelated
S29,S298,Alsum59-2019,OkrayRobacks-2019,0,1989771,3457043,7329524,7378291,-0.334809,unrelated
S29,S299,Alsum59-2019,OkrayRobacks-2019,0,1914743,3554864,7329524,7556994,-0.348972,unrelated
S29,S300,Alsum59-2019,OkrayRobacks-2019,0,1894010,3440457,7329524,7420867,-0.338086,unrelated
S29,S301,Alsum59-2019,OkrayRobacks-2019,0,2176452,3322366,7329524,8080920,-0.289951,unrelated
S29,S302,Alsum59-2019,OkrayRobacks-2019,0,2259539,2988242,7329524,8536700,-0.234268,unrelated
S29,S304,Alsum59-2019,OkrayGrosheks40-2019,0,1837014,3475520,7329524,7154938,-0.353070,unrelated
S29,S305,Alsum59-2019,OkrayGrosheks40-2019,0,2090875,3275666,7329524,7779665,-0.295215,unrelated
S29,S306,Alsum59-2019,OkrayGrosheks40-2019,0,2987868,2330044,7329524,11601524,-0.088332,unrelated
S29,S307,Alsum59-2019,OkrayGrosheks40-2019,0,1922752,3558931,7329524,7144597,-0.358924,unrelated
S29,S308,Alsum59-2019,OkrayGrosheks40-2019,0,1976602,3397572,7329524,7750273,-0.319536,unrelated
S29,S309,Alsum59-2019,OkrayGrosheks40-2019,0,1874830,3429078,7329524,7235130,-0.342152,unrelated
S29,S310,Alsum59-2019,OkrayGrosheks40-2019,0,1917898,3527799,7329524,7262608,-0.352087,unrelated
S29,S340,Alsum59-2019,OkrayPFWiper-2019,0,1899396,3441715,7329524,7619222,-0.333408,unrelated
S29,S341,Alsum59-2019,OkrayPFWiper-2019,0,1957752,3507578,7329524,7557563,-0.339718,unrelated
S29,S342,Alsum59-2019,OkrayPFWiper-2019,0,1753393,3638569,7329524,7043704,-0.384308,unrelated
S29,S343,Alsum59-2019,OkrayPFWiper-2019,0,1818045,3553111,7329524,7375799,-0.359610,unrelated
S29,S344,Alsum59-2019,OkrayPFWiper-2019,0,1975283,3740189,7329524,7302502,-0.376236,unrelated
S29,S354,Alsum59-2019,PloverBrikalskiPats-2019,0,2017440,3518863,7329524,7677084,-0.334538,unrelated
S29,S355,Alsum59-2019,PloverBrikalskiPats-2019,0,1939841,3544498,7329524,7759982,-0.341241,unrelated
S29,S356,Alsum59-2019,PloverBrikalskiPats-2019,0,2144821,3621529,7329524,7738582,-0.338346,unrelated
S29,S357,Alsum59-2019,PloverBrikalskiPats-2019,0,1932763,3432079,7329524,7682544,-0.328495,unrelated
S29,S358,Alsum59-2019,PloverBrikalskiPats-2019,0,2010063,3492507,7329524,7701638,-0.330976,unrelated
S29,S359,Alsum59-2019,PloverBrikalskiPats-2019,0,2083403,3467985,7329524,7899720,-0.318635,unrelated
S29,S360,Alsum59-2019,PloverBrikalskiPats-2019,0,2113034,3362248,7329524,7905479,-0.302689,unrelated
S29,S378,Alsum59-2019,PloverDaveBrSE-2019,0,2003723,3471680,7329524,7709061,-0.328464,unrelated
S29,S379,Alsum59-2019,PloverDaveBrSE-2019,0,1958802,3634451,7329524,7674181,-0.353919,unrelated
S29,S380,Alsum59-2019,PloverDaveBrSE-2019,0,1933046,3618088,7329524,7619782,-0.354741,unrelated
S29,S381,Alsum59-2019,PloverDaveBrSE-2019,0,1951133,3744611,7329524,7357228,-0.377081,unrelated
S29,S382,Alsum59-2019,PloverDaveBrSE-2019,0,1864022,3435862,7329524,7450016,-0.338827,unrelated
S29,S383,Alsum59-2019,PloverDaveBrSE-2019,0,2087789,3396412,7329524,8100805,-0.304921,unrelated
S29,S384,Alsum59-2019,PloverDaveBrSE-2019,0,2040399,3403276,7329524,8223535,-0.306445,unrelated
S29,S402,Alsum59-2019,Wysocki1129-2019,0,1961674,3549080,7329524,7525165,-0.345782,unrelated
S29,S403,Alsum59-2019,Wysocki1129-2019,0,1965955,3560495,7329524,7520277,-0.347145,unrelated
S29,S404,Alsum59-2019,Wysocki1129-2019,0,1977261,3432723,7329524,7928168,-0.320375,unrelated
S29,S405,Alsum59-2019,Wysocki1129-2019,0,1950029,3374724,7329524,7761893,-0.318023,unrelated
S29,S406,Alsum59-2019,Wysocki1129-2019,0,1927675,3479021,7329524,7786192,-0.332791,unrelated
S29,S407,Alsum59-2019,Wysocki1129-2019,0,1960904,3461885,7329524,7717071,-0.329833,unrelated
S29,S408,Alsum59-2019,Wysocki1129-2019,0,1908157,3562092,7329524,7724063,-0.346497,unrelated
S29,S426,Alsum59-2019,Wysocki438-2019,0,2015964,3417181,7329524,7847102,-0.317488,unrelated
S29,S427,Alsum59-2019,Wysocki438-2019,0,1951621,3418670,7329524,7598529,-0.327284,unrelated
S29,S428,Alsum59-2019,Wysocki438-2019,0,1886635,3524524,7329524,7402753,-0.350415,unrelated
S29,S429,Alsum59-2019,Wysocki438-2019,0,1998610,3642771,7329524,7685399,-0.352112,unrelated
S29,S430,Alsum59-2019,Wysocki438-2019,0,2076200,3415757,7329524,7738169,-0.315597,unrelated
S29,S431,Alsum59-2019,Wysocki438-2019,0,1899079,3543061,7329524,7367342,-0.352935,unrelated
S29,S432,Alsum59-2019,Wysocki438-2019,0,1881150,3464046,7329524,7526561,-0.339722,unrelated
S29,S450,Alsum59-2019,Wysocki563-2019,0,1965123,3498224,7329524,7734101,-0.334005,unrelated
S29,S451,Alsum59-2019,Wysocki563-2019,0,1913477,3537264,7329524,7226898,-0.354555,unrelated
S29,S452,Alsum59-2019,Wysocki563-2019,0,2127935,3335771,7329524,7917168,-0.298006,unrelated
S29,S453,Alsum59-2019,Wysocki563-2019,0,1983411,3532300,7329524,7210686,-0.349458,unrelated
S29,S454,Alsum59-2019,Wysocki563-2019,0,1905310,3299628,7329524,7408884,-0.318484,unrelated
S29,S455,Alsum59-2019,Wysocki563-2019,0,1882681,3371105,7329524,7450078,-0.328800,unrelated
S29,S456,Alsum59-2019,Wysocki563-2019,0,1955679,3549664,7329524,7202383,-0.353956,unrelated
S29,S458,Alsum59-2019,Wysocki570-2019,0,1893150,3547490,7329524,7453203,-0.351886,unrelated
S29,S459,Alsum59-2019,Wysocki570-2019,0,2104177,3345461,7329524,7810498,-0.302955,unrelated
S29,S460,Alsum59-2019,Wysocki570-2019,0,1861062,3469562,7329524,7316303,-0.346724,unrelated
S29,S461,Alsum59-2019,Wysocki570-2019,0,1901542,3369176,7329524,7396301,-0.328458,unrelated
S29,S462,Alsum59-2019,Wysocki570-2019,0,1876513,3495381,7329524,7560523,-0.343468,unrelated
S29,S463,Alsum59-2019,Wysocki570-2019,0,1942821,3422035,7329524,7366427,-0.333510,unrelated
S29,S464,Alsum59-2019,Wysocki570-2019,0,1872017,3460992,7329524,7360662,-0.343765,unrelated
S30,S31,Alsum59-2019,Alsum59-2019,1,1797504,3657327,7014576,6986552,-0.394050,unrelated
S30,S32,Alsum59-2019,Alsum59-2019,1,1212984,3980164,7014576,4933591,-0.564718,unrelated
S30,S33,Alsum59-2019,Alsum59-2019,1,1914203,3432649,7014576,7591187,-0.338982,unrelated
S30,S34,Alsum59-2019,Alsum59-2019,1,1851043,3546190,7014576,7475350,-0.361723,unrelated
S30,S35,Alsum59-2019,Alsum59-2019,1,1942493,3437870,7014576,7905307,-0.330649,unrelated
S30,S66,Alsum59-2019,Arlington-2019,0,1896207,3566777,7014576,7554876,-0.359475,unrelated
S30,S67,Alsum59-2019,Arlington-2019,0,1887322,3428925,7014576,7545213,-0.341387,unrelated
S30,S68,Alsum59-2019,Arlington-2019,0,1917296,3321763,7014576,7622727,-0.322889,unrelated
S30,S69,Alsum59-2019,Arlington-2019,0,1786957,3599527,7014576,7036507,-0.385173,unrelated
S30,S70,Alsum59-2019,Arlington-2019,0,1886855,3398953,7014576,7500795,-0.338335,unrelated
S30,S71,Alsum59-2019,Arlington-2019,0,1826504,3475386,7014576,7545169,-0.351948,unrelated
S30,S72,Alsum59-2019,Arlington-2019,0,1970055,3379946,7014576,8036250,-0.318244,unrelated
S30,S93,Alsum59-2019,ColomaBonus4-2019,0,1758778,3797264,7014576,6925377,-0.418635,unrelated
S30,S94,Alsum59-2019,ColomaBonus4-2019,0,1990226,3402879,7014576,8067681,-0.319285,unrelated
S30,S95,Alsum59-2019,ColomaBonus4-2019,0,1900501,3575811,7014576,7706268,-0.356713,unrelated
S30,S96,Alsum59-2019,ColomaBonus4-2019,0,1999213,3397281,7014576,7988131,-0.319632,unrelated
S30,S97,Alsum59-2019,ColomaBonus4-2019,0,1756939,3783054,7014576,7124061,-0.410872,unrelated
S30,S98,Alsum59-2019,ColomaBonus4-2019,0,1837140,3755419,7014576,7184607,-0.399579,unrelated
S30,S99,Alsum59-2019,ColomaBonus4-2019,0,1865352,3654133,7014576,7162781,-0.383916,unrelated
S30,S101,Alsum59-2019,ColomaBonus-2019,0,1856724,3634669,7014576,7446230,-0.374295,unrelated
S30,S102,Alsum59-2019,ColomaBonus-2019,0,1836152,3781363,7014576,7157304,-0.404080,unrelated
S30,S103,Alsum59-2019,ColomaBonus-2019,0,1939697,3520666,7014576,7993686,-0.339922,unrelated
S30,S104,Alsum59-2019,ColomaBonus-2019,0,2028308,3385412,7014576,8432743,-0.307012,unrelated
S30,S105,Alsum59-2019,ColomaBonus-2019,0,1873895,3598660,7014576,7922986,-0.356378,unrelated
S30,S106,Alsum59-2019,ColomaBonus-2019,0,1846845,3617693,7014576,7305326,-0.376297,unrelated
S30,S107,Alsum59-2019,ColomaBonus-2019,0,1897318,3497021,7014576,7641841,-0.347747,unrelated
S30,S125,Alsum59-2019,ColomaLyons-2019,0,1974059,3354191,7014576,8018900,-0.314919,unrelated
S30,S126,Alsum59-2019,ColomaLyons-2019,0,1930427,3440258,7014576,7690253,-0.336630,unrelated
S30,S127,Alsum59-2019,ColomaLyons-2019,0,1864432,3610861,7014576,7481050,-0.369580,unrelated
S30,S128,Alsum59-2019,ColomaLyons-2019,0,1856988,3787413,7014576,7740149,-0.387526,unrelated
S30,S129,Alsum59-2019,ColomaLyons-2019,0,1884476,3495239,7014576,7617129,-0.348968,unrelated
S30,S130,Alsum59-2019,ColomaLyons-2019,0,1922315,3654865,7014576,7474077,-0.371837,unrelated
S30,S131,Alsum59-2019,ColomaLyons-2019,0,1909233,3642206,7014576,7362681,-0.373867,unrelated
S30,S139,Alsum59-2019,XMASBig-2019,0,1876784,3538931,7014576,7410585,-0.360556,unrelated
S30,S140,Alsum59-2019,XMASBig-2019,0,1902461,3505467,7014576,7814276,-0.344496,unrelated
S30,S141,Alsum59-2019,XMASBig-2019,0,1882330,3532894,7014576,7717407,-0.351851,unrelated
S30,S142,Alsum59-2019,XMASBig-2019,0,2015548,3552879,7014576,7766337,-0.344377,unrelated
S30,S143,Alsum59-2019,XMASBig-2019,0,1798102,3631224,7014576,7252463,-0.383005,unrelated
S30,S159,Alsum59-2019,OkrayGarrisonNE-2019,0,1931109,3641176,7014576,7368400,-0.372054,unrelated
S30,S160,Alsum59-2019,OkrayGarrisonNE-2019,0,1852727,3755456,7014576,7290941,-0.395525,unrelated
S30,S161,Alsum59-2019,OkrayGarrisonNE-2019,0,1847743,3533004,7014576,7377502,-0.362579,unrelated
S30,S162,Alsum59-2019,OkrayGarrisonNE-2019,0,1924857,3474708,7014576,7785671,-0.339492,unrelated
S30,S163,Alsum59-2019,OkrayGarrisonNE-2019,0,1901572,3519901,7014576,7709788,-0.348961,unrelated
S30,S164,Alsum59-2019,OkrayGarrisonNE-2019,0,1879781,3498049,7014576,7689846,-0.347944,unrelated
