23.000000,0.000180,0.001946,0.003750,0.000007,0.000459,0.001887,0.000723,0.002573,0.000598,0.001077,0.000202,0.000007,0.002177,0.000287,0.000866,0.003541,0.002888,0.000617,0.001521,0.001333,0.001087,0.000017,0.000305,0.000000,0.001661,0.002628,0.001303,0.003347,0.004358,0.001057,0.002125,0.004565,0.000905
24.000000,0.000084,0.000880,0.004234,0.000003,0.000210,0.008368,0.000367,0.001198,0.000269,0.000832,0.000106,0.000003,0.002392,0.000129,0.000455,0.001591,0.001652,0.000288,0.000714,0.004930,0.000489,0.000008,0.000139,0.003655,0.000000,0.001180,0.000741,0.008137,0.002203,0.000490,0.001094,0.002606,0.000555
25.000000,0.000393,0.004223,0.001211,0.000016,0.001035,0.000519,0.001421,0.004035,0.001433,0.000938,0.000376,0.000017,0.001011,0.000687,0.001406,0.004547,0.002336,0.001326,0.002926,0.000395,0.002602,0.000037,0.000701,0.002031,0.000414,0.000000,0.001890,0.000862,0.002761,0.002233,0.002708,0.002386,0.001125
26.000000,0.000464,0.002863,0.000950,0.000028,0.001184,0.000849,0.005717,0.002388,0.002443,0.000555,0.000334,0.000026,0.000663,0.001201,0.000973,0.003028,0.001421,0.001282,0.002013,0.000325,0.003557,0.000049,0.000913,0.001986,0.000513,0.003725,0.000000,0.001129,0.001880,0.001851,0.001608,0.003383,0.000700
27.000000,0.000111,0.001206,0.004055,0.000004,0.000283,0.006627,0.000551,0.001584,0.000388,0.000809,0.000127,0.000005,0.002080,0.000183,0.000546,0.002204,0.001926,0.000380,0.000936,0.002479,0.000704,0.000010,0.000189,0.005017,0.005543,0.001672,0.001111,0.000000,0.002774,0.000651,0.001342,0.003896,0.000607
28.000000,0.000253,0.002494,0.002849,0.000009,0.000624,0.000829,0.000661,0.003532,0.000708,0.001531,0.000302,0.000010,0.002330,0.000356,0.001301,0.003964,0.004304,0.000861,0.002137,0.000937,0.001258,0.000024,0.000410,0.003534,0.000812,0.002897,0.001001,0.001501,0.000000,0.001461,0.003197,0.002545,0.001368
29.000000,0.001088,0.003361,0.000640,0.000039,0.002731,0.000196,0.001127,0.002615,0.002357,0.001195,0.001065,0.000045,0.000726,0.001423,0.003172,0.001862,0.001677,0.003732,0.004364,0.000225,0.003056,0.000101,0.001791,0.000830,0.000175,0.002268,0.000954,0.000341,0.001414,0.000000,0.002595,0.000864,0.001969
30.000000,0.000465,0.003209,0.001473,0.000016,0.001083,0.000372,0.000673,0.004114,0.001004,0.002113,0.000579,0.000019,0.001703,0.000557,0.002497,0.002869,0.003943,0.001534,0.003580,0.000532,0.001623,0.000045,0.000709,0.001600,0.000374,0.002638,0.000795,0.000674,0.002968,0.002489,0.000000,0.001323,0.002428
31.000000,0.000214,0.002328,0.002335,0.000009,0.000566,0.001894,0.001273,0.002696,0.000863,0.000809,0.000210,0.000009,0.001407,0.000403,0.000844,0.004041,0.002292,0.000722,0.001665,0.000849,0.001549,0.000020,0.000387,0.005074,0.001316,0.003430,0.002467,0.002889,0.003487,0.001223,0.001953,0.000000,0.000777
32.000000,0.000952,0.002187,0.001171,0.000033,0.001641,0.000241,0.000504,0.002427,0.001032,0.004727,0.001584,0.000043,0.001840,0.000730,0.005209,0.001654,0.002792,0.002322,0.003055,0.000539,0.001355,0.000109,0.001135,0.000993,0.000277,0.001596,0.000504,0.000444,0.001850,0.002750,0.003536,0.000767,0.000000
